day,interval,detid,flow,occ,error,city,speed
2017-09-21,77400,PGR01_101741_Lopendediep_NO_ID_8724_2,36.0,0.846235418875928,,groningen,42.5413533834587
2017-09-21,77700,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.588516746411483,1.0,groningen,40.7804878048781
2017-09-21,77700,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,0.649122807017544,,groningen,36.972972972973
2017-09-21,78000,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.866666666666667,1.0,groningen,41.5384615384615
2017-09-21,78000,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,1.06666666666667,,groningen,22.5
2017-09-21,78300,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.873015873015873,1.0,groningen,27.4909090909091
2017-09-21,78300,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,0.571428571428571,,groningen,42.0
2017-09-21,78600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-09-21,78600,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-09-21,78900,PGR01_101741_Lopendediep_NO_ID_8724_1,75.0,1.98486662106703,1.0,groningen,37.7859142795606
2017-09-21,78900,PGR01_101741_Lopendediep_NO_ID_8724_2,60.0,1.44195595371407,,groningen,41.6101475537147
2017-10-06,0,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.559748427672956,1.0,groningen,42.876404494382
2017-10-06,0,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,0.592857142857143,,groningen,40.4819277108434
2017-10-06,300,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.521739130434783,1.0,groningen,23.0
2017-10-06,300,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,600,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.387096774193548,1.0,groningen,62.0
2017-10-06,600,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.218181818181818,,groningen,55.0
2017-10-06,900,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.940649266240208,1.0,groningen,38.271437922758
2017-10-06,900,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,1200,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.210526315789474,1.0,groningen,57.0
2017-10-06,1200,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.214285714285714,,groningen,56.0
2017-10-06,1500,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.801055583044697,1.0,groningen,44.9407016965904
2017-10-06,1500,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.260869565217391,,groningen,46.0
2017-10-06,1800,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.260869565217391,1.0,groningen,46.0
2017-10-06,1800,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,2100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,2100,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,2400,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.272727272727273,1.0,groningen,44.0
2017-10-06,2400,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.266666666666667,,groningen,45.0
2017-10-06,2700,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.557692307692308,1.0,groningen,43.0344827586207
2017-10-06,2700,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.235294117647059,,groningen,51.0
2017-10-06,3000,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.740217108119844,1.0,groningen,48.6343798395044
2017-10-06,3000,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.25531914893617,,groningen,47.0
2017-10-06,3300,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.222222222222222,1.0,groningen,54.0
2017-10-06,3300,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,0.444444444444444,,groningen,54.0
2017-10-06,3600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,3600,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,3900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,3900,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.363636363636364,,groningen,33.0
2017-10-06,4200,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.272727272727273,1.0,groningen,44.0
2017-10-06,4200,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.272727272727273,,groningen,44.0
2017-10-06,4500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,4500,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,4800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,4800,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,5100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,5100,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,5400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,5400,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,5700,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.244897959183673,1.0,groningen,49.0
2017-10-06,5700,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,6000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,6000,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.24,,groningen,50.0
2017-10-06,6300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,6300,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,6600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,6600,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,6900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,6900,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,7200,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.780748663101604,1.0,groningen,30.7397260273973
2017-10-06,7200,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,7500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,7500,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,7800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,7800,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.226415094339623,,groningen,53.0
2017-10-06,8100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,8100,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,8400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,8400,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.206896551724138,,groningen,58.0
2017-10-06,8700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,8700,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,9000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,9000,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,12600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,12600,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,12900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,12900,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,13200,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.375,1.0,groningen,32.0
2017-10-06,13200,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,13500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,13500,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,13800,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.583333333333333,1.0,groningen,41.1428571428571
2017-10-06,13800,PGR01_101741_Lopendediep_NO_ID_8724_2,24.0,0.555093555093555,,groningen,43.2359550561798
2017-10-06,14100,PGR01_101741_Lopendediep_NO_ID_8724_1,24.0,0.546489563567362,1.0,groningen,43.9166666666667
2017-10-06,14100,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.272727272727273,,groningen,44.0
2017-10-06,14400,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.352941176470588,1.0,groningen,34.0
2017-10-06,14400,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.266666666666667,,groningen,45.0
2017-10-06,14700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,14700,PGR01_101741_Lopendediep_NO_ID_8724_2,12.0,0.292682926829268,,groningen,41.0
2017-10-06,15000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,15000,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,15300,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.222222222222222,1.0,groningen,54.0
2017-10-06,15300,PGR01_101741_Lopendediep_NO_ID_8724_2,0.0,0.0,,groningen,0.0
2017-10-06,15600,PGR01_101741_Lopendediep_NO_ID_8724_1,45.0,1.09831932773109,1.0,groningen,40.9716908951798
2017-10-06,15600,PGR01_101741_Lopendediep_NO_ID_8724_2,30.0,0.773809523809524,,groningen,38.7692307692308
2017-10-06,15900,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.244897959183673,1.0,groningen,49.0
2017-10-06,15900,PGR01_101741_Lopendediep_NO_ID_8724_2,36.0,1.23665024630542,,groningen,29.1108986615679
2017-10-06,16200,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.841025641025641,1.0,groningen,42.8048780487805
2017-10-06,16200,PGR01_101741_Lopendediep_NO_ID_8724_2,36.0,0.857142857142857,,groningen,42.0
2017-10-06,16500,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,2.03296703296703,1.0,groningen,35.4162162162162
2017-10-06,16500,PGR01_101741_Lopendediep_NO_ID_8724_2,72.0,2.2473630717109,,groningen,32.0375469839802
2017-10-06,16800,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,1.54154861263848,1.0,groningen,46.7062792634004
2017-10-06,16800,PGR01_101741_Lopendediep_NO_ID_8724_2,72.0,1.57551020408163,,groningen,45.699481865285
2017-10-06,17100,PGR01_101741_Lopendediep_NO_ID_8724_1,96.0,2.08668679530122,1.0,groningen,46.0059459887185
2017-10-06,17100,PGR01_101741_Lopendediep_NO_ID_8724_2,60.0,1.36087605774017,,groningen,44.0892465252378
2017-10-06,17400,PGR01_101741_Lopendediep_NO_ID_8724_1,48.0,1.32167832167832,1.0,groningen,36.3174603174603
2017-10-06,17400,PGR01_101741_Lopendediep_NO_ID_8724_2,48.0,1.08018068887634,,groningen,44.4370099320439
2017-10-06,17700,PGR01_101741_Lopendediep_NO_ID_8724_1,48.0,1.40481029810298,1.0,groningen,34.1683144441765
2017-10-06,17700,PGR01_101741_Lopendediep_NO_ID_8724_2,36.0,1.03704382908491,,groningen,34.7140583554377
2017-10-06,18000,PGR01_101741_Lopendediep_NO_ID_8724_1,36.0,0.803321224701609,1.0,groningen,44.8139534883721
2017-10-06,18000,PGR01_101741_Lopendediep_NO_ID_8724_2,48.0,1.29103343465046,,groningen,37.1795173631548
2017-10-06,18300,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,1.6353488372093,1.0,groningen,44.0273037542662
2017-10-06,18300,PGR01_101741_Lopendediep_NO_ID_8724_2,60.0,1.36747556454331,,groningen,43.8764695733616
2017-10-06,18600,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,1.83114446529081,1.0,groningen,39.3196721311475
2017-10-06,18600,PGR01_101741_Lopendediep_NO_ID_8724_2,96.0,2.50685748360167,,groningen,38.2949571836346
2017-10-06,18900,PGR01_101741_Lopendediep_NO_ID_8724_1,60.0,1.78562801932367,1.0,groningen,33.6016232668245
2017-10-06,18900,PGR01_101741_Lopendediep_NO_ID_8724_2,72.0,2.05380116959064,,groningen,35.0569476082005
2017-10-06,19200,PGR01_101741_Lopendediep_NO_ID_8724_1,84.0,2.51709507059896,1.0,groningen,33.3718026709303
2017-10-06,19200,PGR01_101741_Lopendediep_NO_ID_8724_2,36.0,0.831168831168831,,groningen,43.3125
2017-10-06,19500,PGR01_101741_Lopendediep_NO_ID_8724_1,168.0,3.86539999372313,1.0,groningen,43.4625136526126
2017-10-06,19500,PGR01_101741_Lopendediep_NO_ID_8724_2,144.0,3.27472527472527,,groningen,43.9731543624161
2017-10-06,19800,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,1.52150786308973,1.0,groningen,47.3214774281806
2017-10-06,19800,PGR01_101741_Lopendediep_NO_ID_8724_2,180.0,3.93270540745101,,groningen,45.7700186896702
2017-10-06,20100,PGR01_101741_Lopendediep_NO_ID_8724_1,120.0,3.05761753269707,1.0,groningen,39.2462427745665
2017-10-06,20100,PGR01_101741_Lopendediep_NO_ID_8724_2,144.0,3.82959101844427,,groningen,37.601926499843
2017-10-06,20400,PGR01_101741_Lopendediep_NO_ID_8724_1,96.0,1.9324309098145,1.0,groningen,49.6783608213011
2017-10-06,20400,PGR01_101741_Lopendediep_NO_ID_8724_2,264.0,6.01039823963412,,groningen,43.9238781648637
2017-10-06,20700,PGR01_101741_Lopendediep_NO_ID_8724_1,60.0,1.6425974025974,1.0,groningen,36.5275142314991
2017-10-06,20700,PGR01_101741_Lopendediep_NO_ID_8724_2,132.0,3.38671096345515,,groningen,38.9758681577399
2017-10-06,21000,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,2.84357821089455,1.0,groningen,25.3202108963093
2017-10-06,21000,PGR01_101741_Lopendediep_NO_ID_8724_2,144.0,3.83989850636053,,groningen,37.5009911750204
2017-10-06,21300,PGR01_101741_Lopendediep_NO_ID_8724_1,72.0,3.28060380479735,1.0,groningen,21.9471793255594
2017-10-06,21300,PGR01_101741_Lopendediep_NO_ID_8724_2,120.0,2.92303223607571,,groningen,41.0532591871463
2017-10-06,21600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,21600,PGR01_101741_Lopendediep_NO_ID_8724_2,156.0,4.40350424853988,,groningen,35.4263312114952
2017-10-06,21900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,21900,PGR01_101741_Lopendediep_NO_ID_8724_2,288.0,8.32835876365288,,groningen,34.5806428580991
2017-10-06,22200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,22200,PGR01_101741_Lopendediep_NO_ID_8724_2,276.0,7.5132724860279,,groningen,36.7349913786922
2017-10-06,22500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,22500,PGR01_101741_Lopendediep_NO_ID_8724_2,240.0,6.59418509418509,,groningen,36.3957026640999
2017-10-06,22800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,22800,PGR01_101741_Lopendediep_NO_ID_8724_2,312.0,9.47051156728576,,groningen,32.9443660760365
2017-10-06,23100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,23100,PGR01_101741_Lopendediep_NO_ID_8724_2,384.0,10.9305198246375,,groningen,35.1309915869199
2017-10-06,23400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,23400,PGR01_101741_Lopendediep_NO_ID_8724_2,216.0,6.21400901824144,,groningen,34.7601684139699
2017-10-06,23700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,23700,PGR01_101741_Lopendediep_NO_ID_8724_2,396.0,10.6289748762149,,groningen,37.2566502990003
2017-10-06,24000,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.5,1.0,groningen,24.0
2017-10-06,24000,PGR01_101741_Lopendediep_NO_ID_8724_2,372.0,11.1285714285714,,groningen,33.4274711168164
2017-10-06,24300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,24300,PGR01_101741_Lopendediep_NO_ID_8724_2,348.0,12.0229774705581,,groningen,28.9445772357291
2017-10-06,24600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,24600,PGR01_101741_Lopendediep_NO_ID_8724_2,216.0,6.49793520774091,,groningen,33.2413286827917
2017-10-06,24900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,24900,PGR01_101741_Lopendediep_NO_ID_8724_2,336.0,10.1476869220892,,groningen,33.1109939220341
2017-10-06,25200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,25200,PGR01_101741_Lopendediep_NO_ID_8724_2,345.0,10.1261581406398,,groningen,34.0701769820672
2017-10-06,25500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,25500,PGR01_101741_Lopendediep_NO_ID_8724_2,288.0,8.41316182492653,,groningen,34.2320765953548
2017-10-06,25800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,25800,PGR01_101741_Lopendediep_NO_ID_8724_2,288.0,8.84352417092889,,groningen,32.5662026171349
2017-10-06,26100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,26100,PGR01_101741_Lopendediep_NO_ID_8724_2,324.0,10.7468144322983,,groningen,30.148468836147
2017-10-06,26400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,26400,PGR01_101741_Lopendediep_NO_ID_8724_2,180.0,5.38960170264518,,groningen,33.3976441917141
2017-10-06,26700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,26700,PGR01_101741_Lopendediep_NO_ID_8724_2,192.0,5.66817496229261,,groningen,33.8733368813199
2017-10-06,27000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,27000,PGR01_101741_Lopendediep_NO_ID_8724_2,144.0,5.59524658348188,,groningen,25.7361311698242
2017-10-06,27300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,27300,PGR01_101741_Lopendediep_NO_ID_8724_2,375.0,9.90022304962273,,groningen,37.8779344788894
2017-10-06,27600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,27600,PGR01_101741_Lopendediep_NO_ID_8724_2,288.0,7.61871101871102,,groningen,37.8016700322
2017-10-06,27900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,27900,PGR01_101741_Lopendediep_NO_ID_8724_2,252.0,7.50335297703719,,groningen,33.5849853753656
2017-10-06,28200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,28200,PGR01_101741_Lopendediep_NO_ID_8724_2,324.0,9.04894857464517,,groningen,35.8052648136201
2017-10-06,28500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,28500,PGR01_101741_Lopendediep_NO_ID_8724_2,312.0,9.02472033742894,,groningen,34.5717084113973
2017-10-06,28800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,28800,PGR01_101741_Lopendediep_NO_ID_8724_2,240.0,6.57894736842105,,groningen,36.48
2017-10-06,29100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,29100,PGR01_101741_Lopendediep_NO_ID_8724_2,312.0,8.28103278834986,,groningen,37.6764599264642
2017-10-06,29400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,29400,PGR01_101741_Lopendediep_NO_ID_8724_2,270.0,7.66798418972332,,groningen,35.2113402061856
2017-10-06,29700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,29700,PGR01_101741_Lopendediep_NO_ID_8724_2,324.0,9.35115207373272,,groningen,34.6481371969249
2017-10-06,30000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,30000,PGR01_101741_Lopendediep_NO_ID_8724_2,276.0,7.42192541378588,,groningen,37.1871158240614
2017-10-06,30300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,30300,PGR01_101741_Lopendediep_NO_ID_8724_2,276.0,7.86046805819102,,groningen,35.1124128940889
2017-10-06,30600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,30600,PGR01_101741_Lopendediep_NO_ID_8724_2,216.0,6.90221673736914,,groningen,31.294294024492
2017-10-06,30900,PGR01_101741_Lopendediep_NO_ID_8724_1,12.0,0.25531914893617,1.0,groningen,47.0
2017-10-06,30900,PGR01_101741_Lopendediep_NO_ID_8724_2,228.0,7.02877514642221,,groningen,32.4380841967973
2017-10-06,31200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,31200,PGR01_101741_Lopendediep_NO_ID_8724_2,300.0,10.7778537252221,,groningen,27.8348554033486
2017-10-06,31500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,31500,PGR01_101741_Lopendediep_NO_ID_8724_2,324.0,9.43484944475657,,groningen,34.3407705546445
2017-10-06,31800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,31800,PGR01_101741_Lopendediep_NO_ID_8724_2,288.0,9.34817813765182,,groningen,30.8081420528367
2017-10-06,32100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,32100,PGR01_101741_Lopendediep_NO_ID_8724_2,132.0,3.85166638582198,,groningen,34.2708809064807
2017-10-06,32400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,32400,PGR01_101741_Lopendediep_NO_ID_8724_2,204.0,6.03425763425763,,groningen,33.8069754996626
2017-10-06,32700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,32700,PGR01_101741_Lopendediep_NO_ID_8724_2,216.0,6.42832328961361,,groningen,33.6012969896825
2017-10-06,33000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,33000,PGR01_101741_Lopendediep_NO_ID_8724_2,264.0,8.27720666430344,,groningen,31.894817987152
2017-10-06,33300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,33300,PGR01_101741_Lopendediep_NO_ID_8724_2,276.0,8.6015444015444,,groningen,32.0872609749529
2017-10-06,33600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,33600,PGR01_101741_Lopendediep_NO_ID_8724_2,264.0,9.06840714840715,,groningen,29.1120585654749
2017-10-06,33900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,33900,PGR01_101741_Lopendediep_NO_ID_8724_2,252.0,8.29114895993299,,groningen,30.3938575000631
2017-10-06,34200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,34200,PGR01_101741_Lopendediep_NO_ID_8724_2,384.0,11.8199485199485,,groningen,32.4874511383805
2017-10-06,34500,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,34500,PGR01_101741_Lopendediep_NO_ID_8724_2,264.0,8.78087557603687,,groningen,30.0653388963237
2017-10-06,34800,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,34800,PGR01_101741_Lopendediep_NO_ID_8724_2,180.0,5.37527182354769,,groningen,33.4866786106456
2017-10-06,35100,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,35100,PGR01_101741_Lopendediep_NO_ID_8724_2,264.0,8.25382125614324,,groningen,31.9851850200303
2017-10-06,35400,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,35400,PGR01_101741_Lopendediep_NO_ID_8724_2,300.0,11.3383838383838,,groningen,26.4587973273942
2017-10-06,35700,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,35700,PGR01_101741_Lopendediep_NO_ID_8724_2,252.0,9.38533724340176,,groningen,26.8503937007874
2017-10-06,36000,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,36000,PGR01_101741_Lopendediep_NO_ID_8724_2,360.0,10.8730650154799,,groningen,33.1093394077449
2017-10-06,36300,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,36300,PGR01_101741_Lopendediep_NO_ID_8724_2,324.0,10.2683340529888,,groningen,31.5533170549408
2017-10-06,36600,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,36600,PGR01_101741_Lopendediep_NO_ID_8724_2,276.0,8.79695861641864,,groningen,31.3744797531358
2017-10-06,36900,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
2017-10-06,36900,PGR01_101741_Lopendediep_NO_ID_8724_2,285.0,7.81627747252747,,groningen,36.4623698431528
2017-10-06,37200,PGR01_101741_Lopendediep_NO_ID_8724_1,0.0,0.0,1.0,groningen,0.0
